X,Y,Z
81.65724691402292,-23.07102114034572,74397.48682608378
23.652101376504064,13.42313437876301,7660.979332004335
26.854806812009883,-32.97531525284991,6040.3612512081045
-7.812728948334936,64.2273347622594,-829.1859555577529
-18.534951936138185,75.37200118708054,-134.2253489791588
-90.89448411180616,56.970541650697356,83558.73543467451
9.348995542583566,-65.84199945430956,-725.7472876762367
-89.61147400113256,-83.31090229260042,118847.35070598038
-10.12949488983999,91.72827474382632,-1644.920243777572
20.034885329349223,54.25315247504611,8030.737834758237
-89.17493330021816,48.655786272663875,82369.30574496348
17.578842424034377,82.04207162558106,7964.472959187193
-18.21825120487746,53.4213299605878,1014.5052540718439
-29.779327928186433,90.86914971449954,2439.5361794307682
30.180816224611362,1.5363815941605026,11079.810505730424
-26.02523199164655,-84.67094896283774,14835.071805724014
88.35947544280063,62.98221725486928,110326.0959174743
80.739167203459,50.326744380368126,90367.87847005788
-58.04779153879871,38.56974905673377,33690.046319462395
46.62889404682085,-99.64100177707435,12256.632627538636
24.50518358119041,9.148911774683555,7872.678790125635
72.86756714500316,33.94892811621776,71110.86744749612
-20.655110335452136,17.943131701282212,3992.046887693296
-73.3928280931575,32.33941298399088,57492.16367994458
70.96803989103392,88.54316459604513,79203.28970776872
-58.38057393474298,8.048504142564568,39485.46238919961
75.76891736944128,97.45435098333883,90951.10023411526
-91.8267100436525,-14.687439317787238,105252.68699962451
-28.854772336631655,23.87196871037274,7909.2436701033075
59.2137678474611,-72.97114993186207,29191.565633809947
-77.86403702639997,41.41449161864864,63047.36266471252
23.917182428696805,14.544669125390769,7897.691183310559
-63.63994012560754,67.80179927535616,35592.28969674753
-4.546359403405333,-5.040106710343821,330.7778092337549
-87.00271332375733,53.63819414441653,76785.4435567835
-28.823769691632222,24.103100288513573,7872.801690626721
25.080648370173606,60.80125021335445,12067.472397731124
7.891142448443887,59.421812142053966,2102.2891575477543
8.565501860746608,48.5512672371037,2088.154358570372
16.72307741832539,-4.582384717657902,3135.27177336068
-43.812793550927644,-28.72129279536722,26842.607589419258
92.54620858025132,31.45093206664552,111483.77892711681
-77.01496548551292,73.50943646292399,54121.48620603799
-51.31688229075362,90.6280027863859,17565.547364803075
-76.52661904037458,-35.65480722889269,78507.17161062188
-58.94765560697688,97.72852269470843,24322.017584867594
85.1879905280544,44.01549815228435,98296.15481800352
-23.883087705725487,2.536248712084202,6670.9060112068555
-24.787920146942284,3.067686141449215,7152.627199620105
12.269399683406476,7.671173493641945,2084.7526994670766
13.661868060366402,-10.836390778216227,1809.0436538376673
21.052226896002708,80.54400344238465,10332.304588169167
53.33818906911719,-32.30239625175011,29009.46024782499
-56.29798296299664,14.92693421879379,35502.416924293684
-84.84898210962078,-10.56032098936248,89093.71855826466
-89.24906183046892,-90.11396966398509,119810.64990874592
-80.49968265234409,80.20227811052766,58318.22972473485
13.917528228142714,-70.09936370680524,-529.3704055295873
-51.948995870428135,-44.901977755156075,39432.27196968262
-70.41682889708368,-55.86763383558208,71371.90874252164
71.9259662573063,78.24686730587209,78889.02175313419
10.1547805415088,47.646953076113675,2650.3896861266776
69.42758462556228,69.50815030510716,72261.77138835975
-37.90517120239816,65.77824694374601,9698.578039661794
-15.424046982922661,24.533599056074777,1699.219513075204
57.14215479774225,70.23891340036752,51160.445774417545
-13.858020410789337,15.732377542458536,1637.9247483853974
38.919245373937486,-36.886822083073014,13909.052142388491
90.2183788722869,17.147659028245442,102304.92578723269
-87.0967841679267,30.30922963827058,83087.00111046672
-79.01311401415717,-9.528234552506802,77193.14541781519
13.778200590932173,-14.062559162585032,1720.1853933570947
15.06541967038008,51.79364581279299,5021.168356700531
62.6457852079522,18.61070256802006,50581.89122081171
-51.967211932988256,11.489057862614757,30612.076975701904
74.50203049189932,21.825200594205626,71467.21505881958
95.37919508386662,20.135180804834988,114915.9435237929
95.07095713189955,-43.75864587040821,96034.34974210791
-55.987491186769375,-4.04513021559147,38300.72399733148
37.35769834383919,24.232268807654123,19443.17704783088
56.79001726623872,-15.886297513112439,36013.84956121963
90.38237685606953,60.62116270685269,114412.26186353399
73.12263091080766,54.62480393364959,76096.08657914506
-3.2118663877379845,8.34475973679028,43.31220047131936
-69.50331883795921,-43.333169244172076,67054.49139590737
74.44863198440558,-5.289451533044669,65340.48152040538
92.71705086745678,-19.228358715568646,97832.05724428127
-83.44930296776374,57.89512453626952,69016.91224032466
-76.6593402974612,-3.137608470339302,71254.84500007171
-13.23725185287796,-86.90915487402398,5645.130865997051
-73.1795955231764,-33.12546468384487,71577.29984754963
-58.91655058877983,64.91191485252344,30127.50040625823
-86.43111549280857,10.302692929504815,86964.94911898853
-78.70945740207567,73.91226064207206,56819.62879634396
23.40779961288608,97.64914298046543,13343.190661774715
52.376870883755856,9.312769559507856,34377.32944672715
22.585512843795257,-69.22708010818621,1508.3472876924482
-24.196061291668002,-96.6357512187214,14140.801335467833
3.579697681058832,-62.583478230881305,-448.73304268785546
13.918659841185658,-80.96734871036226,-966.3755061909995
-27.39660323722842,-4.0281827408961135,9353.467672087561
-30.205080831640572,35.20330886758171,7731.383201089771
47.16766294945708,-45.04739276749601,20373.657163229847
-81.28503134562058,71.52773148423267,61784.6322655805
19.789958648835707,94.03272039662238,10193.750323987722
3.8380626985813393,-93.96196940183172,-801.8712048159944
6.229194558822272,-68.24820687101095,-735.4871327716635
47.67301569223119,84.23973399770301,39238.639043797666
-28.088020580471067,-52.48601049267847,13950.420906280891
21.928935863491958,16.734004700919925,6862.344342312787
32.53388359569399,57.66532770302692,18278.076576874144
-82.89862281239098,15.209396883504425,78679.08028933023
33.652952421874545,-69.63317919599916,6635.372689519674
-8.653165465811853,-60.10299545462703,2521.039980559564
-94.80207681981713,48.90210728590293,93894.40689612713
-22.33757071086002,98.506694994902,-701.6908681669489
-69.21108792134663,35.82207666588246,50014.718531584454
-49.172010620484954,-18.476753947828215,31763.48485061067
91.80839587101096,-57.71543611655987,85314.03863254756
24.618909363563674,87.76236605398441,13677.945290467105
-3.5254266934316973,44.27530165551883,-358.14408188069217
17.95490511009568,89.94622360865114,8630.907371862173
43.879961007525054,30.029328345995708,27033.158244511396
-44.527026304691006,-55.93481878336415,31328.781902993993
44.04176637454799,-0.5534173953347903,23206.59293230128
-32.234065319954624,47.25343379517412,7855.99179384323
-16.848176380751596,-69.89089327247677,7017.323992798497
1.0647637984233569,98.94237617219724,242.09547795631866
-47.34051442975877,92.6908438264692,13639.15299058697
-60.676335759688804,-35.203765935393406,50630.84134468664
94.3993651806932,91.92781375212417,132884.7873441019
35.120287118517325,85.02051691640432,23677.208503477046
38.35066462614762,-33.958884350660455,13785.354904693848
31.81723677787639,94.06375141807919,21037.08076414499
-95.3143578178066,59.94168728991468,91821.08670259886
39.82314227186876,33.455003004249164,22999.420965272515
87.95439063362593,-25.488721223637896,86138.44958941049
47.03543249266201,-31.95811447763586,22073.497721178363
41.36591408010054,66.74667981014113,28759.076759908752
-74.55546686435551,50.93295960412638,55261.85918635318
-94.58000782299534,69.43655486178565,87576.87020063585
90.74234203415335,-81.20960395250927,76789.21784351634
51.00289750632544,60.27001078487737,40388.986667115576
-62.25995083730669,99.93431912625269,27755.2232282521
32.33758389324751,-55.77406932385163,7197.917436824955
80.05479816363106,-4.739504973335002,75774.53651951053
53.78306971745286,91.34561397062006,49369.84727817419
70.35744359744064,-97.83485569193151,38855.10368570877
-17.56230491403008,37.47524183269226,1692.255775779568
-47.0306382750171,-83.74807102159367,38446.47680065902
25.113020909989345,-53.174785949965006,3620.2565914720567
81.39147519569357,60.415995559314354,94194.70765465753
-37.732599365505884,-5.831920846480969,17757.805651822342
92.97322118310919,-72.70804930046097,83530.04756787271
-72.74878878772452,-90.54742345169831,83364.32284015836
-97.62734256381458,43.47231915479807,101606.14339011993
-90.29858068654555,85.56853834257458,74589.1975845579
-11.24085893943257,79.1561899859731,-1224.0142762852943
59.44718794200523,89.3880080788795,58263.84699629537
51.73746456504361,-21.831812775422364,28766.23909053618
-91.23570203339818,93.73204303615438,74143.21127802676
-25.996100941243142,53.40565089769683,3902.3906567862937
19.9963343258287,-59.671167988775494,1289.2618290759785
6.564113116775033,90.90366289020366,2222.629256320914
27.483852562763246,97.94616704626182,17046.45569213305
-30.94930651614864,80.91362207263086,3909.361766526844
-27.407447129126837,-43.30718623324108,12627.339544808381
-29.27327854744013,-41.7232161864455,13999.490506994074
-41.89491273295023,35.55282366054965,16562.323499484562
-97.58834439262469,-37.608522325151924,125341.44249660932
-8.764928331855742,2.5580978700635626,857.987704372602
43.71907116717935,18.83656220597358,25397.391561474833
-62.91885364594725,94.24950606566216,29631.370483100975
-4.209507018509768,-23.914684468476338,545.9597571436575
52.10441280843082,-91.9330092527064,18310.966069242153
-69.57398298961377,83.15603335869065,40650.37389416384
-62.43253579935308,-86.6090205057394,63094.074928335554
-26.021104121055743,-73.945774270584,13975.857571086166
-32.19186301635169,-21.815488484870272,14572.347492139997
85.59321321119785,53.40884644775642,101586.83889689027
-84.59724351023885,17.252259255498075,81492.09176329039
-0.21204585731101133,62.90427542560329,-94.58659021628773
95.42406663959594,-52.32720275105529,94348.34398029848
-2.3716358363967913,25.880462713831776,-137.35075186187316
73.78195651679667,-85.29636974155778,46532.80068686646
-87.62489505628032,98.47653796556932,66158.45891150096
35.793457476625264,-93.40864855622162,5448.223764092099
4.99068020699103,-99.9978105706461,-1094.4196215863146
3.6016439250245327,6.968569889606812,225.9910963842755
-6.212996328887627,-79.93404483629917,2039.5254505879993
57.41637605556514,-54.91769825095687,30165.875977162923
67.9110385085267,57.67914664434036,67045.81456981343
-22.553173274094476,-25.12112528774699,7833.395743364346
-98.38628825522142,74.544763042542,94083.29862829464
30.0421064527919,66.99123348822437,16811.27095283385
-84.76704797121847,-54.33090786311383,100100.14449415261
-50.97809750888649,10.69272130299126,29542.257042910966
32.217253422453695,63.857209466866095,18574.57084067643
16.75539539341952,29.584809505464136,4830.320198723779
-71.10864972763818,12.431752678501383,58019.97887511284
16.33601629069136,61.71755983066268,6176.168214692911
74.8043576812114,82.89640449407426,85680.30672725274
97.84580155918206,58.107584546522304,131892.2045586559
-89.70263367401941,-36.57414581834504,106444.65410274292
44.171112430202925,3.707794216161801,23907.485425430317
46.761616801989106,-85.70922695294867,14313.675032438516
-66.93772319954334,15.370041218647557,50674.26860487665
36.18878181867282,-22.781564961928268,13273.29670232185
37.325716992436554,84.35298597292194,26085.56338399996
56.02723850599119,45.62959121792497,45294.55642756083
1.3789089392492286,-82.85310245410646,-225.37027456721904
-75.30242090086212,-24.601161893834586,73635.69638603307
70.31435102936717,37.19343070498721,67144.27257727331
-59.900092381403965,-89.80128364332882,59288.39335183829
31.007096522811537,-98.30464973123331,2499.796910556878
4.9615538286988965,-57.841352023573414,-498.11495513774884
-44.210850590004824,27.658149401577475,19761.35902770558
5.254824405706501,18.67320955075658,613.3448724366052
-92.40777119415424,85.0349953931499,78822.66469029897
35.30659292320476,25.341964627997868,17625.93107635801
-42.50187404049217,21.645725068240452,18904.217645396424
82.27550543151565,-16.644724085298222,77150.76631098088
75.20186284405972,-0.8380864389700804,67678.37465988164
-76.78407528341704,69.8724967617483,54592.712580677464
22.53029343636554,-33.671642944804475,3857.0876770145755
-72.41596778297914,-60.55785812193333,76157.46532798233
94.90183240023143,79.57752792952274,130656.75021118131
-50.81469591950696,-88.31421689595197,44547.28828449438
-62.34733141906841,-57.15067562537968,57400.84115880888
-12.209154248457082,95.79203587453466,-1809.523607929738
-43.69321105591231,86.62221050038733,11471.287978035267
68.40939296429849,51.30102155015459,66644.13788062827
72.5513581601059,-62.63086516384311,49601.19630878113
-93.61707724337565,-52.53681089088869,119983.84501060379
17.05101547557635,-50.370546006182984,968.8292816937752
-89.12605405281302,39.29083026933665,84783.76085467008
-73.46977771185442,-26.663517486753534,70683.45455095588
97.14128995948349,17.01548024324471,118188.40330771334
-8.197547624710893,-92.69139961489192,3189.7281428045353
-62.33409282045636,10.187320249602806,44716.660408099044
-55.4978467371565,-17.325186395298985,39872.41239946963
-2.780528698364378,53.71679383367416,-402.79480643499505
70.47095554230876,-11.782924336440502,57118.4950818222
2.285068938744743,65.57725481728934,452.7977134872952
3.022543779977525,-43.61253113768975,-238.52902903176766
-98.68200430111082,76.3617593948307,94182.52122020954
-25.1682480821313,-70.55435897668147,13008.942646424473
92.37780786030774,-17.599389812378405,97551.19254164238
20.554376639122125,25.544279764244365,6624.241476982206
-31.242033341996404,-21.538496503855754,13759.68649894274
-6.710685337391723,1.6355997145324608,508.96275522352926
61.24547944536559,-82.88071852687048,29876.548804707705
66.52646356691747,37.49999034963196,60567.651930683
-11.602481854049088,-83.4533506658507,4611.309975585152
9.942048119607591,87.69691024588906,3722.425497191029
-32.422038769879975,-84.34609521562115,20905.18079292977
-93.84965775446939,18.496476803120615,100474.38272891827
37.08435061002214,-81.16359097453355,7565.975648395759
38.59129757814816,27.225840254721362,21003.07800738103
24.64727615645657,69.90307284741903,12400.643093317845
-48.34643897111424,-13.465967309404306,30021.230926908564
-81.97633169654002,67.34727777166657,64020.155052513015
-70.11431403119941,-3.304550201337136,59702.35287236447
97.51162273632653,75.4421603136864,136102.2116966316
54.53596444679286,19.647885663239734,38887.52700185636
-23.98111837930061,23.34922036255061,5206.289242968842
29.53510976046823,-74.30387002477634,3961.936935084598
-5.750519291230475,42.48875143906804,-371.54468520832734
15.716900516706374,-96.2199454926944,-1471.136354541962
-63.79164825610177,54.47810094740103,38358.53078427337
94.54865260583546,-89.18390860248488,82077.32281683036
81.50242322448455,-18.057575385576357,75324.17645028277
-34.10898082992557,-33.65539566444606,17443.759843973097
48.444645207436224,33.45660706225587,32996.56391644872
1.4382574209779193,-72.58149371848226,-204.84717996200675
-97.21023489528528,-63.47340233845451,131978.1885064603
89.48116749119575,28.2179481603427,103637.94225663361
85.37702403975638,98.94773425152636,112722.25558102902
59.25605884602547,-21.944487306728263,38268.016722693224
-74.61464210883122,54.904356478756085,54474.03406653348
26.848210827506506,41.3209089300974,11948.194498096014
97.02971520707598,-51.141857283092286,98143.70422643393
-57.89435263962779,-42.61171179559544,47673.4553756439
64.33398365712108,-13.343803891690271,47107.6748817746
-66.7202034089617,53.36963147661092,42691.708505604634
95.73725653314642,-38.43171249501896,98993.95779081706
-21.874460121545994,25.210571666363265,4068.063741741894
-4.613496222582739,-33.608988359549286,761.6611687607648
-49.058747203313224,1.3881603661837687,28681.229826384126
4.3588128981049294,-49.62716654551207,-359.98646173561536
-17.884543571039018,-83.31446305153824,8397.119740482602
-28.708325073896646,45.632670969055084,5924.918896511983
11.783551484402707,43.07270399145648,3156.4547971007173
-34.38395349182859,25.0251724488201,11585.835106213059
25.864426722586686,-72.86447969414698,2451.534814573734
39.21231731662627,32.65677117936167,22270.025495901413
76.81477796742479,24.63719696989422,76468.59797323975
-48.999391451655015,-47.277897221958455,35815.81050305346
-1.4496882605195651,82.87462101487515,-414.22707168517707
-22.86103147026796,-1.025481189391968,6352.592293682545
95.67230457870582,97.09542806932524,137611.27405740012
94.23880294845563,75.31525249549443,127799.59901146717
97.75188915884888,-37.41698309006447,103738.44288442026
-83.37754991117535,81.15039157304369,63053.856077825505
55.59245434622696,62.56027962825445,47467.95259920768
24.116901257862054,11.90255758685754,7833.780584519699
-50.693248275085104,-40.12364340839623,36989.35015972084
-8.9599482178931,-62.48344707444855,2710.785830045129
28.19576256690914,-9.287682963748495,8770.11755298423
54.61891767594241,45.48302852499961,43216.06300464857
-21.612064185817985,88.66481003809935,-222.2383146227874
39.28456603500982,-24.610023527357,15645.674714652549
-47.3958684746419,4.027074531394675,26391.747807960586
-68.99426815338532,34.70612100334017,49913.53552743838
4.94873352798291,11.40822464905979,459.4904912169693
-21.057397657120603,37.590212684147644,2912.17903761095
60.285417918432785,2.953567911523592,44150.30122756962
98.39835387926331,-17.6731199864725,110991.50281422457
63.60162149167027,-2.669708853166995,48045.402065545684
-89.83974073549959,-40.321982198788994,107771.20999851757
-38.813244277547824,-43.977406848986874,23253.328590918398
35.92187295347992,81.0559711387634,24144.005927322196
96.77660661478524,90.52486316997539,138583.57786361492
-1.6282792965395885,98.29648150990195,-534.7851742628033
77.384536037088,86.88602768972882,91946.58575331706
-47.56430061269534,72.29026671612476,16772.593256746808
-75.98824016297199,-93.82971154952511,90783.98349531714
-26.35567549149222,1.466901593543497,8227.567605115237
-73.87506375308546,90.12366286997613,45432.094596259434
-83.73592096436788,-16.013863133345424,88187.96557581994
69.28654529093691,-69.22031119811666,43297.06526709788
-76.64749567404805,-44.665912983616174,80823.92138135337
66.494865427316,30.21023022606326,59058.81238100615
-97.96205879421065,17.716619884040213,109942.3569454086
63.515071001710965,-72.39992446976015,34689.65770329974
-58.00874828502111,10.863073297260911,38483.786979184835
-64.57346503153991,-5.839076277088992,51180.30370345315
13.041088758357404,-62.73341078990602,-345.23538209730856
9.052984322350284,70.28203417270865,2826.119373385907
53.045008820151025,2.2437995376532314,34130.083781044996
14.697712878839269,-76.29640875784935,-688.4440781359019
-8.092958988582978,-74.05003871181876,2667.761480861117
65.92108210297778,-84.18345096225488,35593.11214421226
-13.437058666712105,98.00520321073606,-1875.231959945955
0.8329189964144206,-23.201763181949218,-18.111466980230833
8.112537334643235,49.36172991165179,1944.5269955201288
-24.475064391077055,69.61636599668853,2014.4103679258246
-83.81242961118367,61.63544899290562,68737.74777922692
-66.64360630035591,26.143954442975172,48046.705409067974
75.49385647151163,26.892885707271816,74461.61968395881
68.54345781794399,18.260112620067616,60119.6110633395
16.618997979371258,-49.83012993853648,886.5643322924024
-62.73574987794082,76.13368729555293,32834.223362742836
-8.741950809131055,39.2818225731306,-146.13590740126844
43.96627318108051,-57.78734956087352,15636.185368617824
6.088576824665921,-24.828255664237048,22.900665729750934
5.525903458442599,-39.202069045155106,-242.12356348693746
-23.744695438118242,20.577525144510858,5287.983863234849
-78.28671575409356,15.080262559608528,69999.0176515588
-34.570723727517304,20.69947297705656,12181.427288429803
-91.4261571413089,-16.964140348760054,104982.23170584772
-75.32607807718368,-10.819353913293384,70549.61777411541
-15.167382027862587,-10.741772097480037,3262.1203178407313
87.18549970330781,-76.98113359583367,71167.70277994743
-15.967758845209602,-2.986367453964192,3215.240550841545
17.288730829621457,36.557687352768795,5458.121924814518
-25.820475767064252,33.59423831122717,5375.838288401828
-45.58232450869395,39.471965187035124,19499.154711107418
-58.20576978935301,74.53647227466405,27567.766744430493
-31.920880344888957,-20.175438863172474,14184.607315700941
22.721286994809418,-35.07054714545217,3847.1672907747898
-39.45529117659707,-64.31322950592187,26369.41863866482
-71.67156205592451,-73.21508528189432,77460.15365103458
6.7107146424470585,-36.00297629926712,-145.47909043082126
-92.19829659804621,82.88043130035015,79009.11002680805
1.4247528544275383,-12.827233624566034,-8.012685470111638
-67.87207134279218,3.7656203870401157,54513.7387386355
-87.06528706143553,-1.3408760071582009,91318.39430913891
-77.4254069728521,44.142565849469605,61642.65674676585
84.67664002325577,60.890528753480794,101454.87289710833
-34.557742114998675,-78.74855119555855,22576.694199739726
-27.14323176335418,-36.32157815690813,11842.357960978912
15.131196827326605,56.15740248560044,5247.257305532604
49.72824915265366,-69.85907658082499,19334.55345380924
-93.11552922765567,76.57085483838034,82584.0745511515
87.77748206286873,73.67569573856287,111791.79625490218
91.14872267715609,85.93847795113189,123117.93766896239
72.48350176071702,-34.85303849173815,55512.234496546385
45.7749152133955,-27.850153315263483,21358.305051580464
22.65630400530496,18.68683002811244,7420.094452421151
-8.499622242740216,-16.984567373448485,1325.5676279975307
75.3193961080654,26.188689721415543,73970.42982963602
-35.628740259108,68.99670329212242,7792.6782176952
-93.67390299926743,33.4588619918259,95871.87759970216
86.90225437612463,77.52731985041953,110767.27511719534
-46.01469661701729,-17.241250529383166,27808.34763668968
-5.2521467882824595,63.33961468910687,-723.687810227555
-62.40224132144385,60.74026330385931,35306.816655568495
-52.45535964429428,-24.36491630074393,36886.79661721892
-90.05142632942697,8.408317613639184,95042.57001139318
13.810997516528275,-76.15962460525319,-780.7050558801928
10.6909144348093,-12.878547729076573,981.2345951390598
-77.47467850220173,-51.347157412291345,84023.0580487149
39.14723141675327,-57.80438343279013,11669.393999393105
71.01628261060867,52.8472655242756,71735.35700661562
91.79638384068406,33.464027896641056,110309.48501282724
-77.89171229216565,-99.59280893417449,96181.87676387526
56.01285494874688,86.7692741361883,52149.22023192801
-94.1968482467485,11.044243211918612,103347.12782098405
-19.553135383843227,62.096069098166026,889.6132569788465
-9.122254561238492,27.69142703582237,222.76355282091208
-26.62834003952483,76.50928165566177,2325.5742456655958
38.93726674917676,-50.46502841571694,12351.312624911508
82.01847685784153,-11.607912334228487,77886.7523176362
89.39615645855147,-34.40979976649594,86715.20677411498
70.98924184815141,85.7192787652092,78653.808299958
-65.2891434176687,-72.81244094719159,65498.2834510847
56.090863148968566,97.52483555009923,54078.9495187191
8.722095494328428,-25.733867854669356,275.78591890329426
81.5473195750971,73.11173120514002,97619.86250410812
5.455659990617519,-44.98380504973674,-326.42523861193223
69.26718389307905,-21.17039318714042,53209.04345492489
-0.039722993174137855,-14.967587229428773,24.037039115639118
50.52430447997219,99.7243315865633,45653.33770652956
34.35903064887651,73.33019653320144,21660.631002671373
60.71683902153865,-82.77460060135671,29254.815312242714
73.32729634592474,42.856891645685835,73914.0395954307
-48.134988345257376,25.32512280010164,24126.8837841306
51.71696536195407,-39.611308840434646,26000.093761744818
10.183513925780233,-92.92416870579127,-1494.4221691755797
-39.93226697989094,-82.16830960833572,29072.09556009696
65.58858139979978,55.43695433271847,62485.508701870946
60.9321248434934,-79.69256513633152,30071.616390392588
-69.83425503952772,71.1428305524984,43553.37488890126
45.068292481115094,-83.927635177319,13115.907452783065
43.577703185368506,71.28506774457864,32042.46712234842
-39.16219711469013,35.713719510475556,14176.477196341377
-18.537187781349147,48.31461565205524,1390.8186447598737
33.42517339274869,87.59882295647435,22112.29857836982
-99.8762191087355,77.4770813903524,96416.49976422297
58.381009738152045,-27.496220539831185,36116.3333919355
-67.10086335640023,96.49269527691996,34521.29502972665
-27.973424573425135,96.37688190585334,1215.4273784604648
-68.60463862402635,-67.51807150964058,70448.46974991557
14.520784396545096,59.56631250492035,5070.55033018973
70.28257967724082,80.26600918295765,76121.86694755836
-90.21162059648555,3.6479907535705394,96677.84909636133
-46.32334803300597,-10.89519402052666,27282.298079915923
34.88285055734872,-92.69474322860943,5004.557297549816
40.25815706932721,-9.94511502825111,18265.900436261465
60.092636860386506,-12.099189451462593,41172.05426452618
1.09755538467941,-32.251092652748696,-49.52656579904613
-41.97197072474821,50.61602360871012,14717.842349922155
-73.43361820461342,-29.382821214874582,71221.9571541067
31.733760574217484,66.7884436948357,18378.615690430823
79.74628008297091,-18.140352466752248,72001.96293021845
36.05055692219267,-53.22081441505257,9903.840062733369
-84.908434194228,76.9398901219725,66843.24393444473
52.45611651119768,56.373685376374766,41837.94387916695
13.359873189416845,-10.519778840257658,1733.108610795633
-37.13936863673681,-74.45957366074873,24928.04868465991
65.39335203516,-64.41511681458954,38754.26909887976
-38.992063824098636,-16.704867747894653,20224.297386602924
83.56069484151766,-48.45627797679708,71699.42372231677
-92.7187693756641,32.07812352776932,94216.03542924565
4.043681023271262,65.48771494987503,930.4295530678556
70.77107338368887,-91.22540268211526,40831.139468962945
48.62949868014715,37.2737951256988,33788.43038432452
88.72311007060878,-8.710485993927051,92158.3116211469
-37.89325268371317,70.26431413984798,9175.359325322246
-14.677318617904646,90.53311469233009,-1488.2646797645505
-80.01322241487165,-41.86222743136605,86925.38542720703
-42.436374090831784,14.039700710213054,19812.47297574892
87.0727724399531,76.65747037757299,110937.80247359586
89.67188080785243,67.19416039381503,114504.58825122035
-36.88466516079281,-42.6539806842013,21095.756202483306
80.63509043323717,-88.62855017793987,56675.993793047775
-47.86454623121523,21.679101830048353,24361.202115929467
-9.313964212583286,-9.624622153577022,1324.2753500728752
-34.90064675640501,28.911201350616494,11569.117368858173
-19.40698180682972,-47.902521902012715,7360.431038452252
-36.353685083008244,-26.52895484229431,18787.32916114259
39.638876111031976,-97.56193316202928,7360.487710922624
-12.20884106296316,5.885501002822451,1573.2400834842579
49.391049053846444,-33.76289877753271,24309.083212559195
-23.474767465051798,51.11118480105662,2967.1078010996366
27.643262302043482,-41.63672131108598,5760.566290474626
83.68783941101995,45.971545815904534,95545.63202858531
-88.28808003504582,86.92045558801053,70438.33520491586
-44.752646943468186,35.1745206350306,19287.33903008924
